Date,Close,High,Low,Open,Volume,Retorno_Log,Volatilidad_20,SMA_20,SMA_50,Distancia_SMA50
2015-03-16,67.74595642089844,67.80273798960987,67.0575002064789,67.1142763602019,4687400,0.0119093472068079,0.0090870862161583,68.93615226745605,68.51013259887695,-0.0111542066697304
2015-03-17,66.80908966064453,67.6324062539713,66.75940713621888,67.38399363184305,4507400,-0.0139256301046017,0.009406252330187,68.80927505493165,68.51465576171876,-0.0248934491768573
2015-03-18,67.17107391357422,67.46207546122847,65.46766435179082,66.70973303423854,7692100,0.0054035630955421,0.0091667320389521,68.66630210876465,68.53643005371094,-0.019921611602278
2015-03-19,66.78780364990234,67.12848771445088,66.5039011652768,67.02202360584262,4386400,-0.0057222233636793,0.0091569980015735,68.52566986083984,68.56055023193359,-0.0258566562846158
2015-03-20,67.66791534423828,67.76728584430231,66.787822270024,66.85879655722029,8810400,0.0130916597849998,0.0097004876541096,68.41705627441407,68.5639192199707,-0.013068154299316
2015-03-23,68.02986145019531,68.22149789817541,67.6678857045574,67.76015711098806,4739400,0.0053346041897234,0.0097474787347085,68.31279296875,68.54999267578125,-0.0075876189811717
2015-03-24,68.03697967529297,68.95966150970882,68.0014898297423,68.64026914472326,7118600,0.0001046283583166,0.0097329005183878,68.20430297851563,68.54551391601562,-0.0074189281204562
2015-03-25,67.61111450195312,68.44862378136176,67.58982276505962,68.44152473073424,4965600,-0.006278990871081,0.0097870733433829,68.07733917236328,68.53815826416016,-0.0135259508817557
2015-03-26,67.87372589111328,68.12214395043083,67.27753554472604,67.60402150798421,5077700,0.0038766214327659,0.0098491585719784,67.97866401672363,68.53704223632812,-0.0096782166777434
2015-03-27,68.10083770751953,68.2498906892124,67.55432996293787,67.6253042211319,4245600,0.0033405075418588,0.0099067286413725,67.8945182800293,68.53595581054688,-0.006348756618061
2015-03-30,68.50540161132812,68.61896476418048,67.81694530337006,68.33506229703875,5021200,0.0059230835809363,0.0100317747601343,67.82989540100098,68.5429606628418,-0.0005479636588564
2015-03-31,67.86663818359375,68.55509459659149,67.86663818359375,68.29248924178503,4397600,-0.0093680214825379,0.010146840359769,67.75448570251464,68.52844802856445,-0.0096574468561559
2015-04-01,67.49044036865234,67.62529523178706,66.83746861608397,67.54012829927088,4241200,-0.0055586126358045,0.0101770148099384,67.6739273071289,68.50330963134766,-0.0147856982114601
2015-04-02,67.91629028320312,68.08662954715184,67.27041222595841,67.27041222595841,3586200,0.0062899579143771,0.0103127990510596,67.6192756652832,68.4882389831543,-0.0083510498801386
2015-04-06,68.47701263427734,68.90995724052163,67.8027436334277,67.8027436334277,4861800,0.008222185371495,0.0102093700197591,67.63027687072754,68.463232421875,0.0002012790210871
2015-04-07,68.28538513183594,68.75382505164085,68.27119244410986,68.61187109943198,3376600,-0.0028023437871485,0.0102258175024816,67.63630867004395,68.43961044311523,-0.0022534510392556
2015-04-08,68.15763092041016,68.56219021769665,67.91631731833984,68.2073134511299,3879100,-0.0018726388855351,0.0094326044389999,67.69308891296387,68.4111767578125,-0.003706204883742
