Date,Close,High,Low,Open,Volume,Retorno_Log,Volatilidad_20,SMA_20,SMA_50,Distancia_SMA50
2015-03-16,172.28977966308594,172.380641590183,170.0430234693745,170.74513950639326,136099200,0.0132721330615282,0.0072505767908337,173.000154876709,170.15883819580077,0.0125232488061131
2015-03-17,171.77760314941406,172.15756192548417,170.96810164500624,171.55457619583612,94510400,-0.0029771894551481,0.0072605437230977,172.9113555908203,170.20063323974608,0.0092653586514372
2015-03-18,173.84268188476562,174.51175032254008,170.67078274412282,171.30681621137117,228808500,0.0119501279300326,0.0077783696955364,172.92498550415038,170.34502014160157,0.0205328088854994
2015-03-19,173.0497283935547,173.85096203452886,172.6615012642596,173.4296999300412,117917300,-0.0045717625917607,0.0078465884442285,172.9051628112793,170.50493621826172,0.0149250352027075
2015-03-20,174.5771942138672,175.0833117613719,173.81387167111257,173.99640669875154,177715100,0.0087880169882231,0.0079851673817471,172.90967407226563,170.65426513671875,0.022987582959064
2015-03-23,174.237060546875,175.15802837331734,174.237060546875,174.58553314874214,71784500,-0.0019502286397705,0.0079973952348967,172.8984176635742,170.73748504638672,0.0204968200131183
2015-03-24,173.2580108642578,174.56892610753695,173.1916333255744,174.11260110194763,77805300,-0.0056349131469724,0.008059743915295,172.81342697143555,170.82838317871094,0.0142226229642713
2015-03-25,170.7190704345703,173.69770310854292,170.67759556201722,173.46538811728843,159521700,-0.014762533188036,0.0086699090685642,172.60892333984376,170.89493255615236,-0.0010290657478931
2015-03-26,170.3125762939453,171.2252389858429,169.3584133966899,170.05537123840853,153067200,-0.0023839097458207,0.0086740606594069,172.39441986083983,170.96277069091798,-0.0038031344154344
2015-03-27,170.70248413085938,170.87671404274337,170.00552650267113,170.19636661978635,118939000,0.0022867494845413,0.0086926668914181,172.229150390625,171.0585610961914,-0.0020816085617123
2015-03-30,172.7850341796875,173.08372670196508,171.71472669332005,171.73131157884472,96180400,0.012126062556395,0.0090396858632957,172.11307830810546,171.2263998413086,0.0091027688476977
2015-03-31,171.27500915527344,172.66061965410185,171.21693672358907,171.9636618523457,126768700,-0.0087777395202403,0.0091921728518611,171.95743637084962,171.32092010498047,-0.0002679821569887
2015-04-01,170.66929626464844,171.26668130825644,169.6819511881236,171.2417913197909,137303600,-0.003542761289235,0.0091804557435181,171.80826568603516,171.39622283935546,-0.004241205335011
2015-04-02,171.28330993652344,171.73134247042432,170.4204146457377,170.60294970108774,86900900,0.0035912247524702,0.0092254017780477,171.68029708862304,171.46695526123048,-0.001071024585625
2015-04-06,172.4365692138672,172.95097921240085,170.26275905467685,170.3955014457633,114368200,0.0067104853397223,0.0087978274982818,171.73224029541015,171.51086181640625,0.0053973689342886
2015-04-07,171.98023986816406,173.20819250095542,171.94705743385904,172.461467457011,81236300,-0.0026498684192595,0.0087730077894219,171.72584915161133,171.56430847167968,0.0024243468830408
2015-04-08,172.56105041503906,173.00079052443866,171.8143252715886,172.20428539278765,89351900,0.0033715035813096,0.0079081611511128,171.888094329834,171.6214419555664,0.0054748896685993
2015-04-09,173.3243408203125,173.55665582878575,171.90556078000932,172.3950807864195,85548900,0.0044135523711268,0.0079043998979025,172.10832901000975,171.73861083984374,0.0092333923787676
2015-04-10,174.2701873779297,174.3116749111512,173.37412249347702,173.57324239659198,72722900,0.0054422542094439,0.0075150351143926,172.26847305297852,171.91764892578124,0.0136841008869547
2015-04-13,173.48199462890625,174.7597399003102,173.4322146474628,174.12915970810909,74436600,-0.0045330792415228,0.0074431727398591,172.44166107177733,172.05036102294923,0.0083210148321982
