Date,Close,High,Low,Open,Volume,Retorno_Log,Volatilidad_20,SMA_20,SMA_50,Distancia_SMA50
2015-03-16,93.10553741455078,93.25835410131351,92.61795535471876,93.10553741455078,6374600,0.0095811918566291,0.0106942941775178,92.38579139709472,94.69239959716796,-0.0167580733973145
2015-03-17,93.87693786621094,93.95698841243744,93.3529726735013,93.54946239683018,6314000,0.0082510922688605,0.0102174648848157,92.49442558288574,94.72418792724608,-0.0089443898076581
2015-03-18,95.68897247314452,95.71807671145925,93.59311197849809,94.53916073534542,13981900,0.0191183087336383,0.010940912563295,92.66642761230467,94.76322357177736,0.0097690735548477
2015-03-19,95.20140838623048,95.78358206241492,94.80115565566534,95.47793755114276,9543800,-0.0051083259928248,0.0108838964213396,92.84455604553224,94.75872940063476,0.0046716433240055
2015-03-20,95.70353698730467,95.84180712979077,95.4342810914645,95.49250068326135,5953800,0.0052605212300296,0.0109078816257177,93.03435325622556,94.76804763793945,0.0098713582550445
2015-03-23,95.58712768554688,95.87821459746188,95.3251450231218,95.84182595740904,5555500,-0.0012170935401035,0.0107002475373756,93.16567306518552,94.80026260375976,0.0083002415834648
2015-03-24,96.5112533569336,96.52581102153005,95.68164414284873,95.93635330418611,6713000,0.0096214532928606,0.0105303320551277,93.28218955993653,94.83037338256835,0.0177251223886272
2015-03-25,95.69629669189452,96.61323059422404,95.66719243808885,96.58412634041834,5635800,-0.0084800159879212,0.010719605153507,93.33761978149413,94.8333122253418,0.0091000139750692
2015-03-26,94.20437622070312,95.43423817170644,94.00788657478776,95.36874532448358,9536300,-0.0157129634571636,0.0108648289599732,93.38309898376464,94.8064126586914,-0.0063501657863128
2015-03-27,95.3760757446289,95.42702205915468,94.59012779436316,94.62651643270252,7907900,0.012361131447302,0.0110521873209399,93.44793968200682,94.78845077514649,0.0061993308749856
2015-03-30,94.9030532836914,95.33241032931416,94.67017489025012,95.25963305530053,7010600,-0.0049718898522044,0.010165804201319,93.5767520904541,94.7307293701172,0.0018190920171314
2015-03-31,95.10681915283205,95.30330891510704,94.53919193226268,94.77934361854253,6844300,0.0021447932640583,0.0100978890338656,93.73248443603516,94.70201721191408,0.0042744806587609
