Date,ret_1,ret_5,ret_10,ret_norm,vol_20,cambio_vol,dist_sma20,dist_sma50,cruce_sma,rsi_14,rango_rel,volumen_rel,retorno_futuro,objetivo,Close
2015-04-13,-0.0071827735479249,-0.0133720927934584,0.0006950637301137985,-0.8296384858307995,0.0086577149814019,0.09524352931597102,0.007472472077393088,-0.003242887300528,-0.010635883038894511,0.46809311828475414,0.005124164851643054,-0.39593795208555826,-0.0060980844312983,0,115.13999938964844
2015-04-14,-0.0060980844312983,-0.014487333380167701,0.0060476316843538986,-0.6909227564049403,0.0088260002652515,0.09493334473679549,-0.0002402275324815784,-0.0077548232411812,-0.007516401355250335,0.4379615939052614,0.005941980869180287,-0.31108842934199177,0.0086135987552241,1,114.44000244140624
2015-04-15,0.0086135987552241,-0.0003464782647306999,0.015452720181802099,0.9793848565320211,0.008794907025339,0.08735024472183128,0.006114431487585517,0.0020434979773401,-0.004046193338292814,0.4881448375813862,0.009789458983197288,-0.2741747360793325,-0.0034713349747602,0,115.43000030517578
2015-04-16,-0.0034713349747602,0.003134531213700601,-0.0049429897427549,-0.4396132604358574,0.0078963381844272,-0.02965933487822514,0.001466968733428012,-0.0003841130979678,-0.0018483703299140286,0.46988906778394546,0.008867289257456883,-0.314781109720776,0.004942989742755,1,115.02999877929688
2015-04-17,0.004942989742755,-0.0031956044560042998,0.0027720019363938,0.6235956698579279,0.0079265940763847,-0.055573179279701734,0.004981422142164073,0.0056143751808184,0.000629815660975197,0.4986617249423805,0.004844269601950855,-0.20883333295618856,-0.0076415555466046,0,115.5999984741211
2015-04-20,-0.0076415555466046,-0.003654386454683998,-0.0170264792481424,-0.977628965882252,0.0078164168751982,-0.09717322734820177,-0.0031672317405218677,-0.0008117446856601,0.002362971132032987,0.45738663246092853,0.005491607799114018,-0.06676095241259195,0.0057366175320521,1,114.72000122070312
2015-04-21,0.0057366175320521,0.008180315508666401,-0.0063070178715013015,0.7359695771625439,0.0077946394933457,-0.11685483128369367,0.0020930955828405524,0.0055076957271934,0.0034074679881581638,0.49138924239429455,0.007886947949185366,-0.20400862761845584,-0.0135248816010839,0,115.37999725341795
2015-04-22,-0.0135248816010839,-0.0139581648476416,-0.014304643112372301,-1.6142812903211672,0.008378268200329,-0.04737273785949325,-0.011051055511371678,-0.007075976380909,0.00401949883521846,0.42416440513984854,0.010454207346604804,0.3234677364077936,0.0072651359960974,1,113.83000183105467
2015-04-23,0.0072651359960974,-0.003221693876783999,-8.716266308340156e-05,0.8504340462801696,0.0085428564717927,0.0818757090014881,-0.0038097523313481638,0.0008292528842187,0.004656746265508271,0.4662717290095339,0.010029665874316751,-0.20025429116338211,-0.0141410337003533,0,114.66000366210938
2015-04-24,-0.0141410337003533,-0.0223057173198923,-0.0255013217758966,-1.5802129527506763,0.0089488152060379,0.12896095344388225,-0.016759850825188667,-0.0125309195812467,0.004301015624200266,0.4044852438903312,0.011499363261075108,0.6224749837534747,0.0199673743957626,1,113.0500030517578
