Date,ret_1,ret_5,ret_10,ret_norm,vol_20,cambio_vol,dist_sma20,dist_sma50,cruce_sma,rsi_14,rango_rel,volumen_rel,retorno_futuro,objetivo,Close
2015-04-13,-0.0502167145795621,-0.1292709601647467,-0.10752919824356061,-2.3032284695638867,0.0218027500281249,-0.38475500211319313,-0.08864642129982031,-0.1361740589574358,-0.052150601883192205,0.1567232941574616,0.06651763008462676,0.11743879750744535,-0.0244657067673963,0,224.5870056152344
2015-04-14,-0.0244657067673963,-0.14464622101270022,-0.1516308711454661,-1.1030268929799671,0.0221805170146841,-0.14898357516003835,-0.10576712460413595,-0.1557702160369356,-0.05591730387977967,0.14577246201702024,0.03948275002569136,0.11628250721013833,0.0211027266361059,1,219.15899658203125
2015-04-15,0.0211027266361059,-0.09079084048173151,-0.11709834651476751,0.9276421174616658,0.0227487802018411,-0.14558519301330852,-0.08207044343525564,-0.1367742967491297,-0.059594827209396684,0.19775450149579923,0.02316008207445872,-0.20746351441210142,0.02095542078043,1,223.83299255371097
2015-04-16,0.02095542078043,-0.064326857318012,-0.10854605093350861,0.8922071305948215,0.0234871702565965,-0.11661597887432851,-0.05907106426879374,-0.1178888368762112,-0.0625103239722451,0.24774851414675894,0.025177906722137194,-0.07642278117921097,-0.0252131251958076,0,228.572998046875
2015-04-17,-0.0252131251958076,-0.05783739912623011,-0.1566794886604276,-1.093971601679672,0.0230473306227471,-0.1564031469789896,-0.07681371322317512,-0.1389514532165132,-0.06730791053047736,0.22927453242943116,0.0312452526375567,-0.1906698332399075,0.0090603622167858,1,222.8820037841797
2015-04-20,0.0090603622167858,0.001439677670117795,-0.1278312824946289,0.4306377749858499,0.0210394042117729,-0.03501144650868848,-0.0571157346659196,-0.1256126288671517,-0.07264613136476772,0.2477857441378164,0.019472335268651983,-0.27234653749764737,0.0462926999365405,1,224.62600708007812
2015-04-21,0.0462926999365405,0.07219808437405459,-0.07244813663864562,1.9575387388463321,0.0236484208551719,0.06617987486567634,-0.00994687981665667,-0.0812937043165898,-0.07206363279449168,0.3503336000867715,0.046618986990314096,-0.014540634812107656,-0.0046565809108255,0,235.2689971923828
2015-04-22,-0.0046565809108255,0.0464387768271232,-0.04435206365460831,-0.2035176729530942,0.022880474423952,0.005789067411194226,-0.010626737282508977,-0.0821550211745568,-0.07229656044634014,0.3451299299772843,0.018930201020944996,-0.028015389277433966,0.009714594733087,1,234.17599487304688
2015-04-23,0.009714594733087,0.0351979507797802,-0.02912890653823181,0.42243300948954393,0.0229967699371454,-0.020879497789367263,0.002814927734909918,-0.0705261859605663,-0.0731352432707939,0.36632979605931576,0.013854238307921256,-0.2779434527492909,-0.0222103078105309,0,236.4620056152344
2015-04-24,-0.0222103078105309,0.038200768165056895,-0.01963663096117321,-0.9505999014154046,0.0233645172668971,0.013762402654862838,-0.014525488494021821,-0.0877216269844031,-0.0742750194305124,0.3394421875922663,0.027552423467872934,-0.08259125295048197,0.0439368712460023,1,231.26800537109375
