Price,Close,High,Low,Open,Volume
Ticker,META,META,META,META,META
Date,,,,,
2015-01-02,77.76708984375,78.24291477218925,77.02361859261289,77.89596303425472,18177500
2015-01-05,76.51806640625,78.56013176445285,76.19093722858227,77.30119039385714,26452200
2015-01-06,75.48709869384766,76.91455802825116,74.70397491336584,76.5576988668845,27399300
2015-01-07,75.48709869384766,76.68656446507305,75.15996960270103,76.09178911215668,22045300
2015-01-08,77.49942779541016,77.54899556062028,75.41771022722993,76.0719608627247,23961000
2015-01-09,77.06326293945312,77.93560728645224,76.52796278915272,77.51925768312091,21157000
2015-01-12,76.05213928222656,77.32099543310338,75.54657680983748,77.16238463275415,19190200
2015-01-13,75.78450012207031,77.40031582084804,75.18972463154863,76.55771657902727,25179600
2015-01-14,75.61597442626953,76.52796392716691,75.3681506990922,75.75475510845044,25918600
2015-01-15,73.4053955078125,75.90345550293978,72.89983295579397,75.73493717326042,34134000
2015-01-16,74.52555084228516,74.66433152316812,73.19721174428838,73.39547526196397,21791500
2015-01-20,75.5763168334961,75.64570717009784,74.16867996930102,75.06084684202307,22821600
2015-01-21,76.07197570800781,76.62710604737306,75.18972376854767,75.49703035945826,25096700
2015-01-22,76.97404479980469,77.07317276987104,76.01248760790453,76.49821995531516,19519500
2015-01-23,77.1524887084961,77.50935549985878,76.3693647809491,76.97405531281474,16746500
2015-01-26,76.82536315917969,77.78692052750698,76.61719211495121,77.30118809097387,19260800
2015-01-27,75.12033081054688,76.2107537532515,74.97163505404616,76.04223542527485,20110000
2015-01-28,75.5763168334961,76.96413112851045,75.33840818843004,76.23057506115208,53306400
2015-01-29,77.32099914550781,77.34082171501359,73.56399071536725,76.18100854294607,61293500
2015-01-30,75.24919128417969,77.47960456597902,75.090580487244,77.32099376904333,42649500
2015-02-02,74.33720397949219,75.47719465079864,73.10800039556057,75.44745701325691,41955300
2015-02-03,74.74363708496094,74.92207046974838,73.21704202910837,74.53546606320558,26957700
2015-02-04,74.97164154052734,75.68537518309807,74.35704345285443,74.43634130859928,20277400
2015-02-05,74.95181274414062,75.31859460305834,74.55529324641506,75.05094072782693,15062600
2015-02-06,73.82172393798828,75.04101228973938,73.60363787494883,75.02118972172626,21211000
2015-02-09,73.79199981689453,74.17860424926513,72.81061235351031,73.40539538452393,16194300
2015-02-10,74.53547668457031,74.68416489059813,73.8514806849185,74.198432437285,15811300
2015-02-11,75.8439712524414,76.08187989931314,74.37685154361012,74.43632681458317,20877400
2015-02-12,75.56641387939453,76.20084201308207,75.22936967919682,76.1909269464051,17235000
2015-02-13,75.0806655883789,75.81422918136643,74.84275695542627,75.79439905021592,18621900
2015-02-17,74.94189453125,76.24049602086794,74.42642449992947,74.64451059267356,25254400
2015-02-18,76.042236328125,76.23058479279418,74.79320254686175,75.27894252806327,22426400
2015-02-19,78.72865295410156,79.14499507002449,76.28015291148911,76.31980562200289,45851200
2015-02-20,79.20446014404297,79.64062473585815,78.51054921023507,78.85750845862877,36931700
2015-02-23,78.15370178222656,79.49195621296198,77.69770694536868,79.26395501304233,24139100
2015-02-24,77.76708984375,78.7881300482154,77.42013810581548,77.81665761901807,18897100
2015-02-25,78.86741638183594,79.5018444851092,77.81664625384826,77.81664625384826,25593800
2015-02-26,79.71002960205078,80.6616718350596,79.026033674615,79.1846369319597,31111900
2015-02-27,78.28254699707031,80.52287523194641,77.93559534991617,79.97766009857656,30739200
2015-03-02,79.05577850341797,79.1648215615646,77.83648229095148,78.31230723222595,21662500
2015-03-03,78.90707397460938,79.00620195383146,77.83647364785872,78.9169890414256,18635000
2015-03-04,80.19575500488281,80.44357871777616,78.16359753396557,78.60968475496131,28126700
2015-03-05,80.50303649902344,81.27624510519045,80.3444332899784,80.52286662701523,27825700
2015-03-06,79.31350708007812,80.62201604578073,79.13507369552867,80.19575893618928,24488600
2015-03-09,78.74847412109375,79.21438396283529,77.94552005986628,78.98638279409654,18925100
2015-03-10,76.87490844726562,78.57002150839611,76.87490844726562,77.8166354046786,23067100
2015-03-11,76.89474487304688,77.74725908967463,76.58744587506939,77.12274602711332,20215700
2015-03-12,78.24290466308594,78.36186277057135,77.23178721988889,77.42012810301617,16093300
2015-03-13,77.37057495117188,78.68899150518448,77.00379309188635,77.91578264348344,18557300
2015-03-16,77.39038848876953,77.4399562563664,76.68657005417496,77.28134545044,19305400
2015-03-17,78.66917419433594,79.0855162918655,77.65804902835742,77.67787916422887,22170000
2015-03-18,80.2056655883789,80.53278712325103,78.48080719769742,78.56011259650603,36912400
2015-03-19,82.02964782714844,82.27747153659601,80.2948818610154,80.41383996422282,42099500
2015-03-20,83.07051849365234,83.86354990305719,82.34686986412753,82.6640839404855,44466300
2015-03-23,83.69502258300781,84.22040763147263,82.5748621506768,83.18946010338082,27357300
2015-03-24,84.56736755371094,85.32075381365149,83.78424365612457,83.97259211185474,32576500
2015-03-25,82.19816589355469,84.77553095165999,82.19816589355469,84.75570838267322,37436100
2015-03-26,82.28739929199219,83.04077803954475,81.42496992744842,81.99992283714427,32794800
2015-03-27,82.57486724853516,83.21920287576444,82.15851764744356,82.65416509176136,18372600
2015-03-30,82.47572326660156,83.60579871892675,81.69260704016594,83.08041369180808,24527700
2015-03-31,81.5042724609375,82.77312879405089,81.49435739374684,82.17835333327652,19734300
2015-04-01,80.95905303955078,81.99991571452112,80.16602165369807,81.78182962544315,22058200
2015-04-02,80.85000610351562,81.84130096035315,80.73105556100204,81.53400197488698,19664100
2015-04-06,81.72234344482422,82.08911767025192,80.09662062336496,80.09662062336496,19062900
2015-04-07,81.6033935546875,82.69381640121362,81.50426558009052,81.93052267753924,17467000
2015-04-08,81.5637435913086,82.37660511106864,81.12757141285884,81.91069529553911,18966700
2015-04-09,81.45469665527344,82.07921725603241,80.99870192821521,81.78182577348247,15927300
2015-04-10,81.3258285522461,81.89086630137822,81.19696294734906,81.49434685779899,12529700
2015-04-13,82.28739929199219,83.20930393582152,81.2068838194272,81.21679888696832,26883100
2015-04-14,82.79293823242188,82.96146409600945,81.7223455980429,82.44598656558706,19634200
2015-04-15,81.98999786376953,82.931732528903,81.55382570042435,82.82268948806671,22390900
2015-04-16,81.59347534179688,82.34686153304405,81.43487210115396,81.75208614541917,13769700
2015-04-17,80.07679748535156,81.39522146269641,79.670370525985,80.77070842431286,24215000
2015-04-20,82.3666763305664,82.42615915780216,80.53278257384606,80.8301740210888,28796800
2015-04-21,82.89208221435547,83.75450393656645,82.8127768072846,83.26877155347222,27171900
2015-04-22,83.89328002929688,84.00232306731073,82.92181531623818,83.58598104742843,45548000
2015-04-23,81.69261932373047,84.84492996043406,81.69261932373047,83.36790262310775,73728100
2015-04-24,80.82026672363281,82.21799607183827,80.77070651964827,82.04947020194854,29660400
2015-04-27,81.19696807861328,82.2080855388078,80.91939915648123,81.15731537545156,25446000
2015-04-28,79.97767639160156,81.1870574334667,79.53159669195371,81.1176670898997,23775300
2015-04-29,79.76950073242188,80.68149021295179,78.82776605239182,79.31350599215692,26430300
2015-04-30,78.08429718017578,80.25523546566228,77.63821749331308,79.31350832096102,28999000
2015-05-01,78.30238342285156,79.06568474466519,77.4300466180446,78.55020715224923,24136400
2015-05-04,78.12393951416016,78.99628376446793,77.94550615050439,78.63941703715639,14692000
2015-05-05,76.88482666015625,78.11403772772412,76.54779003913185,77.86621401356633,22311300
2015-05-06,77.42013549804688,78.12395401785871,76.37928031930278,77.29126987486343,28663000
2015-05-07,77.74726104736328,78.25282357529822,76.88483174241308,77.32100392831617,19749400
2015-05-08,77.82656860351562,78.5403021772383,77.35074370004043,78.41142899349488,19943600
2015-05-11,77.33091735839844,78.34203482988713,77.25161195118916,77.79682717202809,18874100
2015-05-12,76.78570556640625,77.21196269546567,76.12153976807514,77.19214012426812,21285300
2015-05-13,77.7571792602539,77.84639217662722,76.97405533250658,77.04344567734594,21512300
