Price,Close,High,Low,Open,Volume
Ticker,PEP,PEP,PEP,PEP,PEP
Date,,,,,
2015-01-02,66.58293151855469,67.2174532299864,66.30797067588264,66.92839417594764,3545700
2015-01-05,66.08235931396484,67.01299722075677,66.07530751905801,66.58997558944304,6441000
2015-01-06,65.58179473876953,66.70984543376342,65.52539650717532,66.32912913104464,6195000
2015-01-07,67.49946594238281,67.84493397910109,66.57587979694834,67.06939787948347,6526300
2015-01-08,68.72618865966797,69.02935116561308,68.16216364151016,68.20446363524258,7131600
2015-01-09,68.26091766357422,68.86019132644374,68.09875860284836,68.77559127645216,4061500
2015-01-12,67.97889709472656,68.62752250482549,67.81674343167411,68.35256161621955,4192700
2015-01-13,67.92952728271484,68.73325972555656,67.55586286021128,68.15513629511001,5371300
2015-01-14,68.15515899658203,68.24681621832866,67.30207446622103,67.30207446622103,5127800
2015-01-15,68.15515899658203,68.61342896848039,67.95069992053676,68.48652352055385,4424000
2015-01-16,68.59226989746094,68.69097352404003,67.92248914116658,68.14810357785504,4404400
2015-01-20,68.74736022949219,69.32548363399582,68.26794042729823,69.32548363399582,7029500
2015-01-21,68.6698226928711,69.24794623260047,68.10579736579378,68.40190824198449,5031100
2015-01-22,69.72734069824219,69.79784249365947,68.41598686350048,68.72620121806715,7620400
2015-01-23,69.46648406982422,69.79079665958919,69.16332148259613,69.34663046948681,4857700
2015-01-26,69.57931518554688,69.76261885653815,68.86018257830735,69.22680067817893,4298700
2015-01-27,68.19039916992188,69.12808894051436,67.15400577915585,68.84607629189973,7365300
2015-01-28,67.48536682128906,68.930672831484,67.44306680876875,68.53585837077804,6280100
2015-01-29,67.70392608642578,68.02119232666485,66.8860953391822,67.4853688432643,4600300
2015-01-30,66.11761474609375,67.21041178133979,65.9625075148775,67.05530455012354,7741500
2015-02-02,67.21039581298828,67.28794941017064,65.99069364007352,66.17400263149935,6889500
2015-02-03,67.82379913330078,68.07761004659515,67.3866845218068,67.69689367665359,5090400
2015-02-04,68.10579681396484,68.57816492867182,67.70393051983524,67.70393051983524,5064700
2015-02-05,68.11284637451172,68.54996625405752,67.97184273798413,68.54996625405752,4466200
2015-02-06,68.18333435058594,68.43009335388558,67.92952355320836,68.16218434729495,4629200
2015-02-09,67.66162872314453,68.324357652813,67.39371428147737,68.0916968099791,4217100
2015-02-10,69.08578491210938,69.16333852648452,67.95068787873922,68.19745231299324,6797400
2015-02-11,70.78490447998047,71.03871532090861,69.93886655057207,70.53814543434027,9736400
2015-02-12,70.69326782226562,70.85542688735073,70.06579233288232,70.53816593346312,9062300
2015-02-13,69.8895263671875,70.60865899575563,69.7555745080971,70.60865899575563,5643000
2015-02-17,69.34663391113281,69.59339291788069,69.09282311020844,69.41008392189244,5877800
2015-02-18,70.03053283691406,70.14333468143502,69.20565018636489,69.26204841915313,3472500
2015-02-19,69.60044860839844,70.22087205708864,69.46649140626063,70.00936663043989,4186300
2015-02-20,69.8401870727539,69.84723887047932,68.97300421562528,69.24796515851442,3945500
2015-02-23,70.11512756347656,70.1362829504819,69.61455764989819,69.9106738995882,3075700
2015-02-24,70.20677947998047,70.4817403219458,69.89656504127348,70.1151222800296,3389900
2015-02-25,70.150390625,70.37599970632462,69.73442606650406,70.27729606942916,3366100
2015-02-26,69.84722900390625,70.05168807749641,69.78377897017734,69.90363261985075,5722000
2015-02-27,69.78375244140625,70.05871324092637,69.77670064735776,69.95295784597029,6461700
2015-03-02,69.79785919189453,70.0093700076898,69.6075037608336,69.78376098101515,3613600
2015-03-03,69.37483215332031,69.76259475006694,69.17742495803947,69.6709429462416,4148100
2015-03-04,69.10160827636719,69.44938601081863,68.93126893510383,69.35711999575723,3884200
2015-03-05,69.00932312011719,69.43517406265187,68.99512502020586,69.34290265819386,3537200
2015-03-06,68.25698852539062,68.95254929447319,68.09374826299668,68.84608519313547,6466100
2015-03-09,68.16474914550781,68.49123521278536,68.11506660081322,68.13635834639787,4810500
2015-03-10,67.02202606201172,67.85243639260726,67.02202606201172,67.69628974959141,5390300
2015-03-11,66.4542007446289,67.16395405760578,66.32644493169354,67.04329729399684,4637300
2015-03-12,67.93048858642578,67.96597841788761,66.60324794857812,66.6884202950937,4455000
2015-03-13,66.94393157958984,67.84531589526867,66.67422727280919,67.34849074725483,4703800
2015-03-16,67.74595642089844,67.80273798960987,67.0575002064789,67.1142763602019,4687400
2015-03-17,66.80908966064453,67.6324062539713,66.75940713621888,67.38399363184305,4507400
2015-03-18,67.17107391357422,67.46207546122847,65.46766435179082,66.70973303423854,7692100
2015-03-19,66.78780364990234,67.12848771445088,66.5039011652768,67.02202360584262,4386400
2015-03-20,67.66791534423828,67.76728584430231,66.787822270024,66.85879655722029,8810400
2015-03-23,68.02986145019531,68.22149789817541,67.6678857045574,67.76015711098806,4739400
2015-03-24,68.03697967529297,68.95966150970882,68.0014898297423,68.64026914472326,7118600
2015-03-25,67.61111450195312,68.44862378136176,67.58982276505962,68.44152473073424,4965600
2015-03-26,67.87372589111328,68.12214395043083,67.27753554472604,67.60402150798421,5077700
2015-03-27,68.10083770751953,68.2498906892124,67.55432996293787,67.6253042211319,4245600
2015-03-30,68.50540161132812,68.61896476418048,67.81694530337006,68.33506229703875,5021200
2015-03-31,67.86663818359375,68.55509459659149,67.86663818359375,68.29248924178503,4397600
2015-04-01,67.49044036865234,67.62529523178706,66.83746861608397,67.54012829927088,4241200
2015-04-02,67.91629028320312,68.08662954715184,67.27041222595841,67.27041222595841,3586200
2015-04-06,68.47701263427734,68.90995724052163,67.8027436334277,67.8027436334277,4861800
2015-04-07,68.28538513183594,68.75382505164085,68.27119244410986,68.61187109943198,3376600
2015-04-08,68.15763092041016,68.56219021769665,67.91631731833984,68.2073134511299,3879100
2015-04-09,68.38473510742188,68.58346518169127,67.88081087195636,68.01566574306277,3487000
2015-04-10,68.27827453613281,68.5053954062763,68.24279011532242,68.33505610741585,2704900
2015-04-13,67.80271911621094,68.33503399098281,67.76723470688496,68.14340301865919,3772900
2015-04-14,68.48410034179688,68.70412756607604,67.70337272706637,67.90210280190813,4501700
2015-04-15,68.58346557617188,69.05900444518132,68.4911995882985,68.66153887936797,3508700
2015-04-16,68.45570373535156,68.78928865331659,68.28536445925867,68.51248529904518,3699000
2015-04-17,68.00146484375,68.2214920583366,67.6820780111079,68.02275657726105,4991600
2015-04-20,68.49120330810547,68.80349653785073,68.30666590734793,68.32086400778475,4468600
2015-04-21,68.68995666503906,69.24356363987349,68.5196173070109,68.98805189533597,4184300
2015-04-22,69.04480743408203,69.30031908220887,68.61895649220013,69.02351569923621,5293600
2015-04-23,67.9446792602539,69.15835663678779,67.74594380676794,68.61184361592937,7827700
2015-04-24,67.54723358154297,67.93050108892088,67.07879912696264,67.93050108892088,5381700
2015-04-27,67.06458282470703,67.61818949123214,67.04329109368493,67.54721524949592,5348500
2015-04-28,67.0149154663086,67.26332807604615,66.73101302018479,67.24203634020989,5065900
2015-04-29,66.98652648925781,67.05040711348052,66.19160611662979,66.87296875673478,4963600
2015-04-30,67.51176452636719,67.66081213288841,66.54649919509521,66.8304017187029,6714400
2015-05-01,67.82404327392578,67.86663216646193,67.25624371834249,67.5401462036289,4622300
2015-05-04,68.10083770751953,68.31376589709039,67.61111153548862,67.74596100156062,3729400
2015-05-05,67.72466278076172,68.25697778872933,67.59690696224996,68.15051370413815,3502800
2015-05-06,67.76727294921875,68.11505068079748,67.39109901017565,68.079560836457,3376400
2015-05-07,67.53302764892578,67.9020969827187,67.39107373978392,67.53302764892578,3157400
2015-05-08,68.52669525146484,68.56927872410732,67.81694182748276,68.07245349331542,5231600
2015-05-11,68.38473510742188,68.91705012706707,68.22149486712418,68.3279535390625,3070300
2015-05-12,68.27827453613281,68.40603036402533,67.42657262684186,68.13632602291388,4229900
2015-05-13,68.42731475830078,68.81767580437621,68.25697007620724,68.32794431958571,3739800
2015-05-14,69.55583190917969,69.55583190917969,68.66154112557915,68.73251538126426,4018500
2015-05-15,69.71197509765625,69.8681217014895,69.37839015582855,69.43517172358399,3809500
2015-05-18,69.5913314819336,69.79006159165424,69.32162169160755,69.56294069268931,3328300
2015-05-19,69.52035522460938,69.79715866463467,69.25065083599206,69.51326158819103,3323900
2015-05-20,69.33580780029297,69.79004951964993,69.32870875046252,69.555829610141,2789800
2015-05-21,68.988037109375,69.40679448455703,68.77511431122244,69.12999105646611,3406100
2015-05-22,68.32086181640625,68.99512536083259,68.29957008142267,68.99512536083259,3311100
2015-05-26,67.9873046875,68.33508246954325,67.78147547343622,68.17893579577137,3806200
2015-05-27,68.406005859375,68.54795973673137,67.93047255395132,68.12920256726349,4028200
2015-05-28,68.88866424560547,69.1228841705157,68.08664484165716,68.52669390527741,5321700
2015-05-29,68.4415054321289,69.01640382610444,68.09372785929078,68.99511209521461,5731700
2015-06-01,68.11502838134766,68.55507198316448,67.88080848135522,68.55507198316448,4407000
2015-06-02,68.17182159423828,68.3847443819806,67.68918902770426,67.87372102741642,3959800
2015-06-03,68.1382064819336,68.6386947827592,68.03095743035286,68.50999701184499,3248800
2015-06-04,67.30883026123047,68.36701270635218,67.29453293105544,67.93087049467171,4793700
2015-06-05,66.5295181274414,67.19445601172393,66.42226902579921,67.1158070341807,4741200
2015-06-08,66.37936401367188,66.78691167801117,66.3078664331427,66.70826270295436,4466600
2015-06-09,66.54378509521484,66.72253169807671,66.29354094219093,66.35074116428595,3411900
2015-06-10,66.98709106445312,67.26593538026793,66.58669489040246,66.75829558853036,3892000
2015-06-11,67.27306365966797,67.41606420390501,67.13006857034392,67.20871750594604,3020100
2015-06-12,67.02281951904297,67.25876632582523,66.80832688507883,67.18011739023115,3748500
2015-06-15,66.23634338378906,66.79403193435934,66.16484583075173,66.68678287734652,7203000
2015-06-16,66.88697814941406,67.00137313386179,66.19344048679979,66.32928418989938,2728700
2015-06-17,67.24449157714844,67.40178404623678,66.6725001180305,66.90129561069472,3108900
2015-06-18,68.0881576538086,68.29549891064704,67.29452230896705,67.44466879921904,4035400
2015-06-19,67.8236083984375,68.14535008725993,67.72351074169661,67.83790572586628,5463300
2015-06-22,68.35269165039062,68.55288694881362,67.92370094592523,67.92370094592523,3626700
2015-06-23,68.35269165039062,68.45278929960213,68.02379859513672,68.35984304102367,3679900
2015-06-24,68.13105010986328,68.47424050393698,68.10960139209779,68.10960139209779,4742000
2015-06-25,67.80215454101562,68.63153584185349,67.80215454101562,68.45994065114786,4426400
2015-06-26,67.8593521118164,68.24543991213048,67.80215189883931,67.99519579899633,5119600
2015-06-29,66.98709106445312,67.75212644846812,66.9370422245611,67.4947308561907,3625600
2015-06-30,66.73682403564453,67.70920591889255,66.67962927273989,67.5733622202169,4188500
2015-07-01,67.58051300048828,67.61626450291527,66.88698076566007,67.06572736796818,4808600
2015-07-02,67.68062591552734,67.90942138141163,67.35887871184012,67.63772301542053,3209600
2015-07-06,67.49473571777344,67.86652634733476,67.21589138187375,67.23734010695605,4952400
2015-07-07,68.92469787597656,69.11059588845723,67.59482258460328,67.76641781270868,7724800
2015-07-08,68.35985565185547,68.83889526929848,68.2883580970737,68.43135320663724,6055100
2015-07-09,67.63056945800781,69.60393369741219,67.26593027571455,69.59678230513761,9932300
2015-07-10,68.31697082519531,68.83175658763126,67.93087741218227,68.2240190773924,7233600
2015-07-13,69.51097869873047,69.70402262661844,68.75309486010708,68.85319251973985,7263800
2015-07-14,69.44664001464844,69.69688966523127,69.16064976526408,69.63968943338865,4479400
2015-07-15,68.8889389038086,69.59677391607835,68.86749018448427,69.403729987246,5464700
2015-07-16,69.2822036743164,69.59679407371178,69.26075494877979,69.41804742102,4253000
2015-07-17,69.1964111328125,69.2250112550633,68.6744739027534,69.02481585422333,3573300
2015-07-20,69.57533264160156,69.69688448896827,69.2106934642433,69.41088880590995,3391800
2015-07-21,69.30364227294922,69.69688703337472,69.2392906508277,69.69688703337472,3065400
2015-07-22,69.4752197265625,69.69686919612835,69.21067827808307,69.36797068708391,3371300
2015-07-23,69.26072692871094,69.61822008946731,68.96757991853258,69.35367318673902,2742900
2015-07-24,68.76737976074219,69.2750193585462,68.70302815979986,69.11772150614534,3631700
2015-07-27,68.39559173583984,68.93897739359747,68.15964494883552,68.66013317437874,4783400
2015-07-28,68.71736145019531,68.80316180457596,68.38131688084785,68.80316180457596,4937100
2015-07-29,69.01764678955078,69.18924202420695,68.67445632023846,68.7674026025701,3851100
2015-07-30,69.0891342163086,69.26788081720913,68.74594379733104,68.76739251665296,3380700
2015-07-31,68.8889389038086,69.47522753663156,68.78168985227357,69.47522753663156,5049600
2015-08-03,69.6754379272461,69.69689210612418,68.76025600537062,68.77455879128937,3711100
2015-08-04,69.93283081054688,70.06867999692983,69.48239126005005,69.56819160748893,3955000
2015-08-05,70.91952514648438,71.0339201700369,69.99004035113813,70.08298664870674,4320400
2015-08-06,70.89094543457031,71.93482555397566,70.85519391102848,71.25559024601384,6224000
