Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2020-12-07,341.2608642578125,341.75090149337296,339.99416583098116,341.1961354377298,48944300
2020-12-08,342.2593994140625,342.8233922079248,339.9478980295718,339.99411677063375,42458900
2020-12-09,339.18975830078125,343.0730641489794,338.3576233487797,342.91589783781166,74098300
2020-12-10,339.0788269042969,340.1236019996459,336.95222835158745,337.82135527213035,57735400
2020-12-11,338.68115234375,339.0879788216525,335.8703871356922,337.38671728522763,57698600
2020-12-14,337.164794921875,341.91722644158915,336.98911858351033,340.8447147774003,69216200
2020-12-15,341.7231140136719,341.7231140136719,338.329845795208,339.6982365511047,63865300
2020-12-16,342.2593994140625,343.17474493301853,341.05740176418556,341.93578357691985,58420500
2020-12-17,344.1732177734375,344.37663097467845,343.07294112352906,343.895848961092,64119500
2020-12-18,342.79913330078125,344.6283621984902,340.7934791537867,344.46123143712066,136542300
2020-12-21,341.5733947753906,351.415944151772,336.1600082036477,338.8899235370573,96386700
2020-12-22,340.9977722167969,342.00987964743905,339.87424427442966,341.898459135714,47949000
2020-12-23,341.30419921875,343.20769903686835,340.97920384235437,341.9634561227385,46201400
2020-12-24,342.6318664550781,342.6597215709097,341.1926382423749,341.77759567483866,26457900
2020-12-28,345.5754699707031,345.9654417210335,344.5540681584186,345.1761753962295,39000400
2020-12-29,344.91607666015625,347.27458040793783,344.3310908811892,347.09815522580993,53680500
2020-12-30,345.408203125,346.43889910302494,345.018231496331,345.73319837345264,49455300
2020-12-31,347.16314697265625,347.88740830602285,344.702517336016,345.2132038945642,78520700
2021-01-04,342.4368896484375,348.6209805572402,338.7505780933009,348.4909711220461,110210800
2021-01-05,344.79541015625,345.88181651795514,341.74979422078724,341.7962383123607,66426200
2021-01-06,346.8567810058594,350.04170094295614,342.743347597711,343.29118386394964,107997700
2021-01-07,352.01025390625,352.7530761209453,349.0482028609267,349.2246280958658,68766800
2021-01-08,354.0158996582031,354.2294461631156,350.15316189053533,353.39376410680273,71677200
2021-01-11,351.6295166015625,353.3844459686813,350.72882987062206,350.84954484541544,51034700
2021-01-12,351.7037353515625,352.71584242095815,349.4659464169587,351.8151841603632,52547700
2021-01-13,352.6509094238281,353.64442764556827,350.8495360073249,351.62950774382404,45303600
2021-01-14,351.4158935546875,353.8951124303812,351.0816321351394,353.3936919642144,49989100
2021-01-15,348.8531188964844,350.59875344385847,346.9960355450777,349.8002212044383,107160000
2021-01-19,351.5923156738281,352.13088573862603,349.82809207789774,351.3044700083426,51233300
2021-01-20,356.4579772949219,357.2936593696755,353.4866317659634,353.876603510318,61836100
2021-01-21,356.78289794921875,357.44218304043847,355.86365062010475,357.0150334029827,47840100
2021-01-22,355.5201110839844,356.6807884063507,354.554419617458,354.93512517961597,52860500
2021-01-25,356.9222106933594,357.27503278883,351.4159360582794,356.25365943655754,70402000
2021-01-26,356.36505126953125,358.2778450349725,356.1329158287073,357.86928439217473,42665300
2021-01-27,347.6554260253906,353.14311284162346,345.4269308132445,353.0502529709395,123351100
2021-01-28,350.6451721191406,354.6378897005829,349.02951878829003,349.465906140877,94198100
2021-01-29,343.6254577636719,349.75383907984985,341.9540655846165,348.78814770996314,126765100
2021-02-01,349.3452453613281,350.3759130211794,343.9132708831619,347.01459668411917,75817600
2021-02-02,354.2850341796875,355.8357111112943,349.4287797742082,352.5208108168436,64450700
2021-02-03,354.5636901855469,356.2814981741382,353.2915924599428,355.11152644432576,52427100
2021-02-04,358.5935974121094,358.64001317221204,354.6751494739212,355.59439688401244,47142600
2021-02-05,360.0048828125,360.71058354923707,358.54709392712255,360.4598874996903,48669800
2021-02-08,362.6048278808594,362.6512436310637,360.5991744109489,361.45341690524697,38365200
2021-02-09,362.36346435546875,362.95774475328056,361.3606516052226,361.76918395765694,35551100
2021-02-10,362.20556640625,364.24836966450124,359.8099410732521,364.09979957873327,59154400
2021-02-11,362.79052734375,363.700508430255,360.3670470571915,363.28265332168206,42913300
2021-02-12,364.5826721191406,364.82407372216704,361.91773330512245,361.9920325190132,50593300
2021-02-16,364.2669982910156,366.0033955530589,363.552031185599,365.808381339612,50972400
2021-02-17,364.3504638671875,364.6011599060725,361.5091004089487,362.5212357222634,52290600
2021-02-18,362.7998352050781,363.54265727343494,360.0327705772848,361.7505784893111,59712800
2021-02-19,362.1590881347656,364.3411666164825,361.7133779544017,364.0533209802604,83241000
2021-02-22,359.3735046386719,361.77842431901905,359.1042196026477,359.4013597570989,67414200
2021-02-23,359.8099670410156,361.15636405887625,353.0316228676275,357.1729115862207,107284100
2021-02-24,363.7747802734375,364.2019298681405,357.7392590796617,358.7235110381606,72433900
2021-02-25,355.0093688964844,363.8769599629682,353.5701404616122,362.51200240283123,146670500
2021-02-26,353.18017578125,358.0271655270358,351.2024053803291,356.88507715052293,152701600
2021-03-01,361.7413330078125,362.98560406297776,353.3751899411778,358.03645997578053,105348800
2021-03-02,358.9185791015625,362.19633073939394,358.41715856200267,361.964195274004,79595300
2021-03-03,354.1644592285156,359.18784590388924,354.0623048857202,358.22218274333903,119940200
2021-03-04,349.78167724609375,356.5600204671109,345.30609935501286,353.97867561907805,183433000
2021-03-05,356.2164611816406,357.26571784913307,346.01179684391315,353.27297148908974,152039600
2021-03-08,354.4429626464844,359.9770636155982,354.1644114525265,357.1728776946545,123149200
2021-03-09,359.50347900390625,362.04767402813786,357.7763768194202,358.2777972390248,113633600
2021-03-10,361.7413330078125,363.4312860296286,360.43211389392627,361.8434873497362,109899400
2021-03-11,365.4090576171875,367.3775617218999,363.7469598417814,364.201964598063,86245000
2021-03-12,365.90118408203125,366.0404596864284,363.2455681020347,364.05339494438545,64653600
2021-03-15,368.0832824707031,368.34327305827475,364.01626458616573,366.15189953144346,73427200
2021-03-16,367.6190490722656,369.40183375852735,366.84834338041725,368.69616114127246,73722500
2021-03-17,368.8725280761719,369.6710604301495,365.1954821103504,366.33759873657715,97959300
2021-03-18,363.505615234375,368.37116601733726,362.8277694050452,366.2912411031278,115349100
2021-03-19,362.8329772949219,364.7799824618673,360.6623728633488,363.20560482975657,113624500
2021-03-22,365.730224609375,367.1089779028957,363.2894813107104,363.34537402520954,73778600
2021-03-23,362.8516540527344,366.5407155405644,362.06912758135604,365.0967729617704,90686600
2021-03-24,361.0069885253906,365.8791772373448,360.9604207531097,364.2489071923662,97588600
2021-03-25,363.037841796875,363.8296644620866,357.6346443016574,359.5723525170637,116128600
2021-03-26,368.88818359375,369.2887573922417,363.5874749543767,364.1836731891651,114409100
2021-03-29,368.7019348144531,369.60557150137186,365.9351320456119,367.4163456691813,108107600
2021-03-30,367.7237548828125,368.39449575639236,366.1307275395253,367.4349664373488,76262200
2021-03-31,369.2142333984375,370.76998933005086,368.26402908759354,368.2919754370403,112734200
2021-04-01,373.2015075683594,373.2574287119727,370.9377673643158,371.1427167920272,99682900
2021-04-05,378.5580139160156,379.0983479190761,375.7819150666603,375.8564291896752,91684800
2021-04-06,378.33447265625,379.3778410378448,377.663731778131,377.9991164320186,62021000
2021-04-07,378.7723083496094,379.1169894924743,377.7103185696919,378.16678511784755,55836300
2021-04-08,380.5702209472656,380.6261136446718,379.08900760669604,380.02059046966957,57863100
2021-04-09,383.3370056152344,383.50471212941807,380.3280113007407,380.44912161611995,61104600
2021-04-12,383.4767761230469,383.7469146788607,382.13529455131146,382.7408177148852,56704900
2021-04-13,384.6133117675781,385.2374848347506,382.99236657978923,383.374318989603,56551000
2021-04-14,383.2998352050781,385.63808919365846,382.7595011466084,384.58539585907903,61659900
